"Iterations","Rewards","Time","Steps"
"2725","4.67","740","35"
"2726","0.4400000000000528","606","458"
"2727","4.75","803","27"
"2728","4.72","699","30"
"2729","4.63","673","39"
"2730","4.52","819","50"
"2731","4.6","951","42"
"2732","4.2299999999999995","918","79"
"2733","4.47","851","55"
"2734","4.7299999999999995","778","29"
"2735","4.78","599","24"
"2736","-5.26","587","28"
"2737","4.7299999999999995","686","29"
"2738","4.75","581","27"
"2739","3.709999999999999","647","131"
"2740","4.83","862","19"
"2741","4.79","699","23"
"2742","4.4399999999999995","798","58"
"2743","4.67","702","35"
"2744","4.71","679","31"
"2745","4.66","630","36"
"2746","4.77","820","25"
"2747","3.809999999999999","670","121"
"2748","4.78","1017","24"
"2749","4.72","725","30"
"2750","-5.21","838","23"
"2751","4.09","980","93"
"2752","4.56","707","46"
"2753","-5.33","692","35"
"2754","4.63","1288","39"
"2755","4.79","800","23"
"2756","4.79","693","23"
"2757","4.84","647","18"
"2758","4.6499999999999995","634","37"
"2759","4.119999999999999","960","90"
"2760","4.86","563","16"
"2761","-5.44","598","46"
"2762","4.8","821","22"
"2763","4.27","693","75"
"2764","4.5","595","52"
"2765","2.800000000000003","555","222"
"2766","4.72","516","30"
"2767","3.2299999999999986","708","179"
"2768","4.71","555","31"
"2769","4.81","612","21"
"2770","4.199999999999999","651","82"
"2771","-6.420000000000001","624","144"
"2772","4.67","602","35"
"2773","4.67","579","35"
"2774","4.609999999999999","623","41"
"2775","4.68","605","34"
"2776","4.78","557","24"
"2777","4.25","600","77"
"2778","4.76","531","26"
"2779","4.83","520","19"
"2780","-5.17","498","19"
"2781","4.72","604","30"
"2782","4.63","625","39"
"2783","4.79","508","23"
"2784","4.79","621","23"
"2785","-5.470000000000001","568","49"
"2786","4.62","853","40"
"2787","4.52","770","50"
"2788","-5.91","599","93"
"2789","4.66","640","36"
"2790","-5.470000000000001","693","49"
"2791","-5.24","722","26"
"2792","4.7","571","32"
"2793","4.79","773","23"
"2794","4.82","748","20"
"2795","4.82","656","20"
"2796","4.72","643","30"
"2797","4.84","622","18"
"2798","4.77","657","25"
"2799","4.49","698","53"
"2800","4.81","776","21"
"2801","4.77","740","25"
"2802","-5.550000000000001","628","57"
"2803","2.900000000000001","654","212"
"2804","4.26","638","76"
"2805","4.75","663","27"
"2806","4.64","716","38"
"2807","4.569999999999999","651","45"
"2808","4.75","660","27"
"2809","4.74","821","28"
"2810","4.449999999999999","631","57"
"2811","1.8400000000000234","758","318"
"2812","-5.22","697","24"
"2813","3.0799999999999983","598","194"
"2814","4.6899999999999995","646","33"
"2815","4.56","645","46"
"2816","4.82","640","20"
"2817","4.529999999999999","523","49"
"2818","4.82","668","20"
"2819","4.81","823","21"
"2820","4.56","795","46"
"2821","4.34","655","68"
"2822","4.59","679","43"
"2823","4.38","668","64"
"2824","4.68","638","34"
"2825","4.71","1034","31"
"2826","4.81","643","21"
"2827","4.43","595","59"
"2828","-5.32","901","34"
"2829","4.82","804","20"
"2830","4.83","566","19"
"2831","-5.920000000000001","585","94"
"2832","4.4799999999999995","597","54"
"2833","-5.36","561","38"
"2834","4.77","550","25"
"2835","4.79","625","23"
"2836","4.319999999999999","573","70"
"2837","4.75","714","27"
"2838","4.7299999999999995","643","29"
"2839","-5.19","743","21"
"2840","4.8","681","22"
"2841","4.6","568","42"
"2842","4.79","618","23"
"2843","-5.21","589","23"
"2844","4.59","603","43"
"2845","4.77","565","25"
"2846","-6.130000000000001","855","115"
"2847","4.67","778","35"
"2848","-6.530000000000001","811","155"
"2849","4.72","658","30"
"2850","-5.680000000000001","562","70"
"2851","4.6499999999999995","596","37"
"2852","4.68","560","34"
"2853","4.68","594","34"
"2854","4.6499999999999995","689","37"
"2855","4.6899999999999995","656","33"
"2856","4.59","837","43"
"2857","4.76","1163","26"
"2858","4.8","630","22"
"2859","-6.290000000000001","612","131"
"2860","4.25","605","77"
"2861","-6.630000000000001","536","165"
"2862","4.84","630","18"
"2863","4.72","632","30"
"2864","4.68","528","34"
"2865","4.35","644","67"
"2866","4.76","637","26"
"2867","4.319999999999999","610","70"
"2868","4.4399999999999995","511","58"
"2869","-5.42","690","44"
"2870","4.7299999999999995","725","29"
"2871","4.6499999999999995","631","37"
"2872","4.84","584","18"
"2873","4.54","710","48"
"2874","4.52","566","50"
"2875","-5.390000000000001","633","41"
"2876","4.1499999999999995","634","87"
"2877","-6.0200000000000005","623","104"
"2878","-5.16","613","18"
"2879","4.68","555","34"
"2880","3.339999999999999","644","168"
"2881","0.7900000000000453","538","423"
"2882","4.63","569","39"
"2883","4.34","601","68"
"2884","4.74","660","28"
"2885","-5.38","729","40"
"2886","4.79","576","23"
"2887","4.81","662","21"
"2888","-5.38","714","40"
"2889","4.63","951","39"
"2890","4.209999999999999","603","81"
"2891","4.66","622","36"
"2892","4.83","677","19"
"2893","4.59","561","43"
"2894","4.7","611","32"
"2895","4.66","713","36"
"2896","4.529999999999999","668","49"
"2897","4.609999999999999","627","41"
"2898","-5.390000000000001","579","41"
"2899","4.52","601","50"
"2900","-5.33","586","35"
"2901","-6.9300000000000015","590","195"
"2902","4.569999999999999","606","45"
"2903","-22.539999999999942","623","1756"
"2904","4.78","624","24"
"2905","4.6499999999999995","556","37"
"2906","4.55","617","47"
"2907","4.7","664","32"
"2908","4.64","577","38"
"2909","4.62","574","40"
"2910","4.74","538","28"
"2911","3.849999999999999","557","117"
"2912","4.72","590","30"
"2913","4.33","611","69"
"2914","4.25","690","77"
"2915","4.82","567","20"
"2916","4.76","580","26"
"2917","4.54","612","48"
"2918","-5.33","638","35"
"2919","4.569999999999999","657","45"
"2920","-5.37","1008","39"
"2921","-5.62","699","64"
"2922","4.83","640","19"
"2923","4.76","633","26"
"2924","4.609999999999999","600","41"
"2925","-5.2","577","22"
"2926","3.839999999999999","645","118"
"2927","2.7200000000000046","665","230"
"2928","4.58","601","44"
"2929","4.449999999999999","619","57"
"2930","4.54","634","48"
"2931","-5.2700000000000005","599","29"
"2932","4.79","595","23"
"2933","4.77","572","25"
"2934","3.959999999999999","622","106"
"2935","4.8","629","22"
"2936","-5.22","653","24"
"2937","4.41","676","61"
"2938","4.79","615","23"
"2939","4.71","619","31"
"2940","4.7","562","32"
"2941","4.51","608","51"
"2942","4.49","593","53"
"2943","4.7299999999999995","614","29"
"2944","4.78","600","24"
"2945","-5.24","604","26"
"2946","4.17","703","85"
"2947","4.81","866","21"
"2948","4.58","796","44"
"2949","-5.2","871","22"
"2950","4.8","791","22"
"2951","3.999999999999999","1404","102"
"2952","4.74","704","28"
"2953","-17.029999999999788","601","1205"
"2954","4.6","700","42"
"2955","4.82","633","20"
"2956","3.579999999999999","594","144"
"2957","4.81","592","21"
"2958","4.75","662","27"
"2959","4.75","564","27"
"2960","4.75","705","27"
"2961","-5.74","633","76"
"2962","4.76","587","26"
"2963","4.64","651","38"
"2964","4.8","540","22"
"2965","4.6899999999999995","673","33"
"2966","-5.24","674","26"
"2967","4.7","591","32"
"2968","4.82","600","20"
"2969","-6.180000000000001","607","120"
"2970","4.77","620","25"
"2971","4.62","569","40"
"2972","4.72","592","30"
"2973","3.649999999999999","620","137"
"2974","-5.8100000000000005","593","83"
"2975","4.6899999999999995","622","33"
"2976","4.75","660","27"
"2977","4.46","692","56"
"2978","3.679999999999999","659","134"
"2979","4.81","704","21"
"2980","3.259999999999999","677","176"
"2981","4.78","1073","24"
"2982","4.54","718","48"
"2983","4.82","689","20"
"2984","4.76","609","26"
"2985","-5.34","596","36"
"2986","4.75","574","27"
"2987","4.8","607","22"
"2988","4.8","637","22"
"2989","3.259999999999999","650","176"
"2990","-6.190000000000001","616","121"
"2991","4.8","622","22"
"2992","4.38","660","64"
"2993","3.0399999999999983","625","198"
"2994","4.77","621","25"
"2995","4.359999999999999","574","66"
"2996","4.43","627","59"
"2997","4.7299999999999995","612","29"
"2998","4.7","597","32"
"2999","4.4799999999999995","715","54"
"3000","4.75","645","27"
"3001","4.7","687","32"
"3002","4.81","693","21"
"3003","4.82","609","20"
"3004","4.68","585","34"
"3005","4.77","582","25"
"3006","4.81","621","21"
"3007","4.77","791","25"
"3008","2.9999999999999987","756","202"
"3009","3.7399999999999993","606","128"
"3010","4.8","666","22"
"3011","2.710000000000005","779","231"
"3012","-6.270000000000001","681","129"
"3013","4.4399999999999995","670","58"
"3014","4.79","623","23"
"3015","4.84","558","18"
"3016","4.83","614","19"
"3017","4.18","586","84"
"3018","-9.039999999999958","632","406"
"3019","4.74","688","28"
"3020","-8.099999999999978","618","312"
"3021","-5.390000000000001","578","41"
"3022","4.6","513","42"
"3023","4.6899999999999995","564","33"
"3024","4.66","666","36"
"3025","4.7","662","32"
"3026","4.6899999999999995","607","33"
"3027","4.66","632","36"
"3028","-5.67","668","69"
"3029","-5.91","640","93"
"3030","-5.48","605","50"
"3031","4.76","646","26"
"3032","-5.37","618","39"
"3033","4.8","649","22"
"3034","4.67","643","35"
"3035","4.4799999999999995","656","54"
"3036","4.59","589","43"
"3037","4.1499999999999995","684","87"
"3038","4.18","609","84"
"3039","-5.28","611","30"
"3040","3.869999999999999","660","115"
"3041","4.279999999999999","673","74"
"3042","4.71","666","31"
"3043","3.1199999999999983","976","190"
"3044","4.4799999999999995","675","54"
"3045","4.63","584","39"
"3046","3.629999999999999","647","139"
"3047","4.58","635","44"
"3048","4.85","673","17"
"3049","-10.639999999999711","678","1566"
"3050","4.76","682","26"
"3051","4.6899999999999995","679","33"
"3052","4.83","560","19"
"3053","4.75","623","27"
"3054","-6.730000000000001","607","175"
"3055","-5.75","605","77"
"3056","4.67","686","35"
"3057","4.54","627","48"
"3058","4.35","748","67"
"3059","-5.06","618","8"
"3060","-5.3500000000000005","619","37"
"3061","4.7299999999999995","663","29"
"3062","4.6499999999999995","763","37"
"3063","4.79","621","23"
"3064","4.6","642","42"
"3065","4.66","619","36"
"3066","4.4799999999999995","645","54"
"3067","4.71","603","31"
"3068","4.74","610","28"
"3069","4.77","588","25"
"3070","4.66","617","36"
"3071","4.7299999999999995","621","29"
"3072","4.81","791","21"
"3073","4.71","1011","31"
"3074","4.79","599","23"
"3075","3.179999999999999","654","184"
"3076","4.76","663","26"
"3077","2.100000000000018","601","292"
"3078","4.74","658","28"
"3079","4.59","737","43"
"3080","-6.860000000000001","589","188"
"3081","4.71","628","31"
"3082","-6.7200000000000015","591","174"
"3083","4.6499999999999995","622","37"
"3084","4.5","678","52"
"3085","4.6499999999999995","632","37"
"3086","3.839999999999999","664","118"
"3087","4.079999999999999","658","94"
"3088","-5.18","637","20"
"3089","4.64","627","38"
"3090","-5.19","701","21"
"3091","-5.54","665","56"
"3092","4.7299999999999995","637","29"
"3093","4.83","638","19"
"3094","4.609999999999999","631","41"
"3095","-5.54","666","56"
"3096","4.81","650","21"
"3097","3.869999999999999","716","115"
"3098","4.75","614","27"
"3099","4.72","642","30"
"3100","-5.3100000000000005","644","33"
"3101","4.79","671","23"
"3102","4.81","711","21"
"3103","4.7299999999999995","924","29"
"3104","-5.28","1165","30"
"3105","4.8","648","22"
"3106","3.9499999999999993","639","107"
"3107","4.81","661","21"
"3108","4.039999999999999","642","98"
"3109","-5.36","661","38"
"3110","4.78","669","24"
"3111","4.72","628","30"
"3112","4.7","706","32"
"3113","-5.32","727","34"
"3114","-5.48","637","50"
"3115","4.78","604","24"
"3116","-6.410000000000001","647","143"
"3117","4.79","670","23"
"3118","4.72","656","30"
"3119","-5.26","646","28"
"3120","4.449999999999999","621","57"
"3121","4.77","648","25"
"3122","4.7","581","32"
"3123","4.82","656","20"
"3124","2.7700000000000036","652","225"
"3125","4.76","613","26"
"3126","3.809999999999999","650","121"
"3127","4.81","640","21"
"3128","4.069999999999999","682","95"
"3129","4.64","671","38"
"3130","-6.630000000000001","686","165"
"3131","4.75","754","27"
"3132","-13.279999999999868","709","830"
"3133","4.289999999999999","1026","73"
"3134","3.999999999999999","694","102"
"3135","4.78","671","24"
"3136","4.64","690","38"
"3137","4.64","716","38"
"3138","3.9499999999999993","613","107"
"3139","-6.4300000000000015","757","145"
"3140","4.6499999999999995","709","37"
"3141","4.8","733","22"
"3142","4.71","724","31"
"3143","4.83","662","19"
"3144","4.8","745","22"
"3145","4.82","688","20"
"3146","-6.440000000000001","723","146"
"3147","4.72","667","30"
"3148","-5.3","716","32"
"3149","4.77","660","25"
"3150","4.609999999999999","800","41"
"3151","4.78","661","24"
"3152","4.35","640","67"
"3153","4.449999999999999","658","57"
"3154","4.7299999999999995","689","29"
"3155","4.81","677","21"
"3156","4.67","698","35"
"3157","-5.38","679","40"
"3158","4.67","755","35"
"3159","-5.42","641","44"
"3160","3.3199999999999985","731","170"
"3161","2.790000000000003","1028","223"
"3162","4.72","888","30"
"3163","-5.2700000000000005","807","29"
"3164","4.64","752","38"
"3165","4.5","748","52"
"3166","4.359999999999999","688","66"
"3167","4.6899999999999995","818","33"
"3168","4.6899999999999995","793","33"
"3169","3.2799999999999985","782","174"
"3170","4.72","769","30"
"3171","4.81","689","21"
"3172","4.66","843","36"
"3173","4.76","859","26"
"3174","4.83","759","19"
"3175","-6.350000000000001","784","137"
"3176","3.449999999999999","740","157"
"3177","4.18","841","84"
"3178","4.84","716","18"
"3179","-5.960000000000001","688","98"
"3180","4.77","727","25"
"3181","4.78","672","24"
"3182","4.7299999999999995","711","29"
"3183","-5.890000000000001","663","91"
"3184","-5.7700000000000005","670","79"
"3185","-8.419999999999972","674","344"
"3186","4.77","745","25"
"3187","4.64","733","38"
"3188","4.239999999999999","668","78"
"3189","4.6","823","42"
"3190","4.75","773","27"
"3191","4.77","688","25"
"3192","4.59","792","43"
"3193","4.79","688","23"
"3194","4.76","674","26"
"3195","3.9499999999999993","668","107"
"3196","4.58","648","44"
"3197","-5.430000000000001","644","45"
"3198","4.449999999999999","729","57"
"3199","4.62","644","40"
"3200","4.85","686","17"
"3201","4.43","649","59"
"3202","4.319999999999999","645","70"
"3203","4.8","671","22"
"3204","4.74","594","28"
"3205","4.6","666","42"
"3206","4.56","686","46"
"3207","4.59","651","43"
"3208","4.79","647","23"
"3209","4.039999999999999","702","98"
"3210","-15.249999999999826","643","1027"
"3211","4.74","694","28"
"3212","4.7","718","32"
"3213","4.54","647","48"
"3214","4.319999999999999","618","70"
"3215","4.42","707","60"
"3216","4.6499999999999995","759","37"
"3217","-5.32","1117","34"
"3218","-5.62","720","64"
"3219","4.67","733","35"
"3220","3.6599999999999993","806","136"
"3221","-5.25","727","27"
"3222","4.71","793","31"
"3223","4.84","790","18"
"3224","4.31","718","71"
"3225","4.81","720","21"
"3226","4.38","723","64"
"3227","4.54","611","48"
"3228","3.789999999999999","707","123"
"3229","4.63","656","39"
"3230","4.76","668","26"
"3231","4.069999999999999","785","95"
"3232","4.46","783","56"
"3233","-6.210000000000001","821","123"
"3234","4.569999999999999","693","45"
"3235","4.67","646","35"
"3236","4.6899999999999995","656","33"
"3237","0.7800000000000455","718","424"
"3238","4.83","686","19"
"3239","4.609999999999999","674","41"
"3240","4.199999999999999","634","82"
"3241","3.999999999999999","699","102"
"3242","4.62","690","40"
"3243","-5.22","692","24"
"3244","4.74","1108","28"
"3245","4.62","685","40"
"3246","-5.49","623","51"
"3247","4.8","628","22"
"3248","4.77","736","25"
"3249","4.76","675","26"
"3250","-5.19","673","21"
"3251","4.82","756","20"
"3252","3.0099999999999985","691","201"
"3253","-5.36","661","38"
"3254","-5.38","670","40"
"3255","4.46","570","56"
"3256","4.58","612","44"
"3257","4.72","616","30"
"3258","4.67","671","35"
"3259","4.6499999999999995","760","37"
"3260","4.75","669","27"
"3261","4.6","724","42"
"3262","4.8","639","22"
"3263","4.76","705","26"
"3264","-5.26","643","28"
"3265","4.76","685","26"
"3266","4.63","659","39"
"3267","4.5","692","52"
"3268","4.279999999999999","685","74"
"3269","4.81","651","21"
"3270","4.6899999999999995","635","33"
"3271","4.17","645","85"
"3272","4.74","888","28"
"3273","4.81","1930","21"
"3274","4.72","1839","30"
"3275","4.77","1208","25"
"3276","-5.94","1147","96"
"3277","4.76","1354","26"
"3278","4.55","1087","47"
"3279","-5.16","797","18"
"3280","4.83","718","19"
"3281","-5.379999999999823","949","1040"
"3282","3.639999999999999","853","138"
"3283","4.63","737","39"
"3284","-5.800000000000001","1380","82"
"3285","-5.2","1118","22"
"3286","4.76","689","26"
"3287","-5.34","626","36"
"3288","4.6899999999999995","774","33"
"3289","4.63","736","39"
"3290","-6.390000000000001","709","141"
"3291","4.6","914","42"
"3292","4.62","981","40"
"3293","-5.37","729","39"
"3294","4.74","855","28"
"3295","4.46","697","56"
"3296","4.55","720","47"
"3297","4.75","687","27"
"3298","4.76","739","26"
"3299","4.6","830","42"
"3300","-5.28","736","30"
